timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
80841661,80841560,-0.05431621,-0.11767388,-0.41147915
80863659,80863558,-0.095419325,-0.14314519,-0.4147611
80884658,80884551,-0.092721105,-0.15559289,-0.43301752
80906668,80906561,-0.086865105,-0.13848102,-0.43716764
80926661,80926560,-0.034109663,-0.113160536,-0.43762267
80947663,80947560,0.0292911,-0.077394724,-0.44650862
80967659,80967558,0.07222737,-0.050525393,-0.44196868
80990652,80990551,0.079351425,0.010190801,-0.45107543
81011665,81011563,0.0072283577,0.04131926,-0.46657306
81031664,81031561,-0.053951427,0.0022283401,-0.47191244
81052653,81052550,-0.114568986,-0.008916799,-0.47885135
81074666,81074562,-0.14436138,0.022978913,-0.48302606
81094661,81094551,-0.13088933,0.09800948,-0.501935
81116660,81116559,-0.102250166,0.15532735,-0.50435627
81138661,81138551,-0.105759636,0.19338925,-0.4902355
81161667,81161557,-0.12719968,0.21452841,-0.49420482
81182662,81182558,-0.14669165,0.2004919,-0.49611047
81203657,81203556,-0.16612256,0.150607,-0.48571956
81227686,81227563,-0.16673946,0.11322403,-0.50577956
81250652,81250551,-0.16456112,0.093671784,-0.5025809
81273654,81273552,-0.15010175,0.0817157,-0.5039573
81294657,81294550,-0.14198823,0.06315849,-0.5049166
81315669,81315558,-0.18455961,0.050252795,-0.5060452
81338652,81338551,-0.21941781,0.0690361,-0.5041784
81362774,81362673,-0.24055606,0.07425234,-0.51320267
81386657,81386551,-0.23209491,0.09708298,-0.51391065
81411672,81411569,-0.19895065,0.099487655,-0.4996809
81434665,81434557,-0.17393395,0.10885502,-0.5006356
81455659,81455558,-0.17713211,0.07174599,-0.4999016
81475785,81475684,-0.19662261,0.0139251165,-0.5066119
81498663,81498559,-0.21828163,-0.03789788,-0.5115666
81518684,81518583,-0.23831281,-0.06267426,-0.5138745
81539662,81539559,-0.23858078,-0.03816422,-0.53003633
81560661,81560550,-0.21579948,0.040170576,-0.522317
81581668,81581560,-0.15287492,0.080285884,-0.51359344
81606874,81606770,-0.105239704,0.081803724,-0.51075375
81630656,81630552,-0.10685582,0.059045695,-0.4960351
81649809,81649703,-0.15599036,0.0017864015,-0.5061935
81673655,81673551,-0.17099592,-0.019358218,-0.5024335
81697671,81697567,-0.183626,0.0023143243,-0.48425484
81717669,81717560,-0.16836539,0.021115502,-0.46890903
81737658,81737554,-0.11998806,0.04964966,-0.45643848
81760661,81760560,-0.08329964,0.072092876,-0.4342106
81785664,81785561,-0.089277744,0.0835936,-0.4190418
81808664,81808560,-0.122769505,0.067866355,-0.39818627
81830666,81830560,-0.16672146,0.013552612,-0.38447446
81854665,81854555,-0.16915694,-0.047647554,-0.36593387
81878662,81878558,-0.14248165,-0.053161956,-0.35191873
81898664,81898560,-0.12424043,-0.013910079,-0.339929
81925661,81925560,-0.10964544,0.026977718,-0.31489426
81946654,81946551,-0.101378106,0.022692129,-0.2983504
81970720,81970616,-0.12737359,0.0010242183,-0.2954966
81990665,81990552,-0.14986694,0.0016348348,-0.27786055
82010652,82010551,-0.13076131,-0.0037190903,-0.2661756
82037654,82037550,-0.08818728,0.0413976,-0.25084662
82059670,82059565,-0.08719704,0.081171766,-0.2246181
82082660,82082554,-0.06889592,0.110475965,-0.21047473
82102653,82102552,-0.080406316,0.11572033,-0.19990684
82122693,82122577,-0.03978651,0.07011694,-0.18557473
82147672,82147568,0.021968348,-0.013090103,-0.17877278
82169661,82169560,0.02162033,-0.047357626,-0.17816457
82190665,82190561,0.017340947,-0.011861198,-0.16242778
82210667,82210566,-0.0009926932,0.04519531,-0.13909651
82234658,82234551,-0.043623257,0.08172056,-0.11535403
82257734,82257633,-0.01784364,0.046427198,-0.11419443
82277657,82277552,-0.02908678,-0.03881995,-0.119717345
82298665,82298561,-0.022331385,-0.12544282,-0.1186457
82320662,82320551,-0.06627321,-0.17418233,-0.11991124
82340650,82340550,-0.08655577,-0.2117194,-0.100305505
82361749,82361645,-0.109291725,-0.15417771,-0.08978783
82384676,82384566,-0.12743546,-0.10705109,-0.073348984
82404661,82404560,-0.12314746,-0.110588804,-0.048456475
82427665,82427561,-0.09583882,-0.11795587,-0.039129842
82449818,82449714,-0.059099082,-0.18136637,-0.028632939
82473652,82473551,-0.022805184,-0.23264956,-0.028341176
82494666,82494553,-0.0034978827,-0.21445443,-0.023119288
82517661,82517560,0.016424898,-0.14235495,-0.006266061
82541668,82541559,0.045412697,-0.068859585,0.00707293
82566655,82566554,0.09950426,-0.02647116,0.009637982
82589665,82589557,0.1474294,0.020584788,0.0150122605
82609655,82609551,0.16184063,0.020730846,0.013674408
82634655,82634552,0.11362284,0.019105934,0.028166818
82657724,82657618,0.07024637,-0.0059099337,0.033560116
82677661,82677552,0.015027555,-0.0012156605,0.032500394
82697656,82697555,0.012210599,0.034588147,0.025747143
82717667,82717549,0.033564094,0.05801887,0.031723898
82740663,82740552,0.07026205,0.08492942,0.019274676
